 cbo , dit , fanIn , fanOut , lcom , noc , numberOfAttributes , numberOfAttributesInherited , numberOfLinesOfCode , numberOfMethods , numberOfMethodsInherited , numberOfPrivateAttributes , numberOfPrivateMethods , numberOfPublicAttributes , numberOfPublicMethods , rfc , wmc , bugs , ,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
6,2,0,6,3,0,1,3,48.0,3.0,23,1,2,0.0,0,35.0,7.0,0, ,-0.3120246103583503,-1.252579182200202,-0.33734187329705734,0.8623941737552107,-0.29451686539652894,-0.018115468856494614,0.8287654119920549,-0.9876371322261654,1.1642079950296944,1.2776197679472006,1.0427514275105,-0.843772889411174,-3.4626517737671447,-1.5229344580947923,-2.367773086546746,-1.9830947966926997,1.242734709312662,-0.07733733836956527,1.5918605743623049,0.6445703078912501,-1.8485161738261193,1.332966325387459,3.604278865035534,1.8523653445313273,0.2656122022309317,0.8354086148081035,-0.537768547383993,-2.530732540250665,2.0497003730733643,0.3676113439249792,0.5776253881880135,0.06468575217879216,0.055008742549571485,-0.21582163761931084,-2.9423356956049127,-2.1701913633982226,2.320521734155299,-1.7936150442981333,-2.9358151831100905,-0.6219474798343387,-0.2539797144034718,1.7542849956210462,-3.16769537587688,0.1009934462117588,2.6232161941425125,0.26810630618318415,1.0094704520487867,1.182355136026494,1.5613457682896967,-0.3143124891139479
8,1,1,7,1,0,1,0,32.0,2.0,10,0,0,1.0,2,15.0,4.0,0, ,-0.7806267715258998,-0.47562699689306087,-0.28537158242035615,0.22338670171185596,-0.5363804470437511,-0.23415614257414255,0.1648897523313431,-1.3336545024331754,1.354129384500454,0.9744233931236573,0.6082185523763558,-0.762457547402961,-2.794660575423817,-1.0567803125530293,-1.6152166538392725,-1.6455800091587522,1.6576289023451947,0.0824953373492962,0.6656913683780973,0.7104463521856088,-1.1386402040122836,0.44277357347759994,2.6719863577820315,1.226578215939863,0.07332881944589666,0.937288336873446,-0.8806061600028466,-2.2030656261069193,1.4768528238504794,0.2911057259057294,0.38188169196648697,-0.1378467267493764,-0.10974132675903103,-0.3343351482447853,-1.0739844620812207,-1.3989453532757723,2.3131340933909534,-0.8375840435906418,-2.372432851300512,-0.020147038891890803,0.44128740241085634,1.683018608012581,-1.6488032133760535,-0.11170316202142501,2.1039632361194456,-0.3738354152103366,0.9433714089368131,1.2507907738865538,1.3356481620547174,0.007540254739611504
2,1,1,1,3,0,17,0,27.0,3.0,9,0,0,0.0,2,5.0,18.0,0, ,-0.5354607841588662,-0.41641639223574106,-0.32455668538348237,0.10139927112376217,-1.770408898526922,0.4704373647783789,0.9455479145390261,-0.4695950174698909,1.3299465395800754,1.675977386427608,-0.5134920419988944,-0.5152927518900501,-1.996584371841505,-1.380812130568694,-0.3736228509280632,-2.289446783870039,1.8251753886585973,-0.04605919863038349,1.0052554999813361,0.6936036344282437,-2.6602164851033936,0.7382726668195324,2.404281919300283,0.5642886738868717,-0.5519484888673448,1.3166501404166142,-0.7126004410085491,-1.8378378398163522,0.40383636498560516,0.002178305442443414,0.10769686594175318,0.21275022076855982,0.5237775522796342,0.63319590652514,-1.4714307374153588,-0.7529859282296332,2.3653855144984224,-0.42035582926115617,-2.407643434357737,-0.47894151939358126,0.6759719211490642,1.1648256401359756,-2.444755069140575,0.5174181536791894,1.6610074489069329,-0.7999282582161534,2.290149839159261,1.5110506206637782,0.7159175647718257,-0.6007082411978442
16,1,6,11,153,0,7,0,165.0,18.0,39,6,5,0.0,13,84.0,30.0,0, ,-0.1658211339405802,-0.2922423571440187,-0.5237600978517994,0.13074851406927473,-0.5687353713253696,-0.18580849361160165,1.0541731647214676,-0.9408583627681492,0.9099098310033416,1.2845606816626634,0.34495694756809997,-0.769545368189444,-2.4169183302926225,-1.106292325022428,-1.2450776926237468,-1.8988730445359954,1.5456967535274453,0.42899032626574435,0.7261442315541422,0.23227825004288422,-2.1117164221497786,0.5090875252864457,2.1521476004915687,0.7393831563191157,-0.035643753454992835,0.8485193794534758,-0.7593945867869131,-1.9546117005570032,1.0118145602520252,0.32455213757396073,-0.5107121266918783,0.4792382506022096,-0.13958423446616164,0.055922481417715574,-1.8603931646554854,-0.7315449623746025,2.3072482923409456,-1.1937255006529417,-2.48683914093011,-0.4459958079855115,0.7350115163995192,1.467760652737217,-1.8159141678500066,0.3875036803860222,2.0555177561713878,-0.7036422758346442,1.6667218659268048,1.4359670452481466,0.8647360211561882,-0.2839039230081516
14,1,2,12,21,0,1,0,98.0,7.0,9,1,1,0.0,6,58.0,16.0,0, ,-0.1992590960261238,-0.42909513890364787,-0.651797711258084,0.2354563856073209,-0.16142584654180406,-0.3074982368825689,0.9135263832869921,-1.0098671939501151,1.0132521073034249,1.1915317665055114,0.7431463673844473,-0.5868297963277047,-2.835200463790933,-1.3064000037124592,-1.6667974367630425,-2.0796596073320153,1.1700464691726324,0.42306199571123043,0.878069943917215,0.18318395313758984,-1.7211389154852246,0.7096634979566321,2.3779854904138196,0.9887581677526388,0.025377972845748897,0.6688479267371783,-0.6338337881305939,-2.3223935826009705,1.1067739904115792,0.3040376420038688,-0.3993156928879489,0.5601799103943967,0.01654437192043637,0.05383662204425026,-2.4701004844788073,-0.8551784982945273,2.331332844856517,-1.3677467707832274,-2.260408734973076,-0.3909793192509801,0.6873091956972207,1.8397109867973014,-2.288246435515401,0.2312658125310322,2.539764901204748,-0.38958885772905444,1.2402859828596284,0.9158309622716373,0.9700112292923248,-0.09795185234524731
5,3,1,4,15,0,8,0,133.0,6.0,24,0,0,6.0,5,31.0,26.0,0, ,-0.40585612793732173,-0.25446602035062676,-0.030883544455438065,0.4714514075884773,-1.4506537094924783,0.2008455439441389,0.9399890416470082,-1.079036409821461,1.2754868422568566,1.5638093782226687,0.25440044426896014,-0.9546654526494591,-2.6433389611059233,-1.0219137708546042,-0.7879995537684928,-2.3871176757067345,2.097804672463979,0.14397026463123408,0.84103775337993,0.8027605238602529,-2.5583228738872084,0.6079482988005908,2.662008875877447,1.2376712553675957,-0.6364514092818263,1.5661823409658393,-0.9109400384246432,-1.8686053188380853,0.4138439138083866,0.6396036348913605,-0.04359190026628931,0.18695216817478463,0.10311593899788528,0.4605008471150865,-1.626187653664879,-1.2544649155413772,2.524018869760108,-1.4718633817173448,-2.790852924049176,-0.5222145423502071,0.4775778212544791,1.3935760915399436,-2.306706282584634,0.4181495815908267,1.833944441941771,-0.8064307570566935,2.3922410388288755,2.2195660399557227,1.0910979957702416,-0.4363163451524581
3,1,1,2,91,0,6,0,75.0,14.0,19,0,1,6.0,13,24.0,19.0,0, ,-0.17155852068966088,-0.31454947191178945,0.2707733277547436,0.7859398018171879,-2.224880010538042,0.8498606665932225,1.0165022802980874,-0.9869007030657846,1.116219574508637,1.986168735130044,0.08944515995816832,-0.8594064781807991,-3.0306050333096914,-1.618606424336585,-0.8692201565572812,-2.428138962122531,1.8589239519679859,-0.3487120744421251,2.1735124548647247,1.029520595062303,-2.9153772666983877,0.683207019561964,2.549861952586502,1.5746462541465625,-0.7877678328014254,1.7118110887797386,-0.7888861919171059,-2.0764861328762994,0.5193188690913063,0.056943510184375275,0.4138280893620153,0.47202089737686986,0.1723440547574359,0.33076428487910453,-1.7499978610914853,-1.414763442616067,3.0630122070665418,-0.8061494580267778,-3.0285255535906,-0.7477559821526025,0.17563046732509588,1.6815104116527193,-2.932575590982783,0.5290680533691534,1.4229208050716633,-0.6437196480496766,2.9112832722538466,2.132588498601796,1.3971213300602126,-0.4369906460621384
18,1,1,17,496,0,22,0,285.0,32.0,9,12,4,0.0,28,105.0,68.0,0, ,-0.12566970496424856,-0.26466626213717226,-0.6109766928216546,-0.014606591378094017,-0.7596000222622,-0.1108001109063421,0.9936011843520096,-0.7796196411372238,0.9561816342200847,1.2731167442371771,0.2547820440444574,-0.5440830402340283,-2.2210782010796493,-1.3007049559238055,-1.0972066665255036,-1.954247643414499,1.2247516633774451,0.5178251703725865,0.8082864378211313,-0.009175130673258897,-2.295048243799701,0.5893604039648778,2.2490632697571487,0.47825635489748125,-0.012338246430143055,0.818867583915489,-0.7811693334418998,-1.9022051373313027,0.7789630777784611,0.1906686741668442,-0.5340704641068894,0.4957183547625963,0.10088422561339114,0.19355503543072783,-1.8231682148425412,-0.5853640938085429,2.303392255079272,-0.982701827692056,-2.533736433923393,-0.6655869523771496,0.7701708790381173,1.1568652604616618,-1.9186200482340463,0.5508500704179106,1.9223016861879525,-0.8289625375729737,1.7358153216711565,1.179257289513563,0.8921948672619048,-0.4182899298102585
4,3,1,3,1,0,1,1,19.0,2.0,16,0,0,1.0,2,6.0,4.0,0, ,-0.3845787157205231,-0.1952145788309132,-0.16791147399134584,0.46343567349715314,-1.5876976291426212,0.5197026060699551,0.7511870229277752,-1.0829606937078502,1.298418936433922,1.6355693502862376,0.1789798058759033,-0.8574437819217723,-2.947782165414567,-1.5374928716829415,-0.7622954890549521,-2.148020421237347,1.658447123120108,-0.17504198331133677,1.3638477293827178,0.8172630740065526,-2.1043862683325405,0.5002128373375689,2.1917468971109693,1.1356280814324922,-0.800395320097255,1.672351189720541,-0.7150240285529904,-2.160448817062003,-0.032130168951732305,0.12607751726747402,0.013409704385384354,0.22833654871600886,0.23427983945370198,0.2006292669175557,-1.7128742732979445,-1.3037547626641808,3.0787381312073303,-0.702538351370428,-2.623291364960003,-0.40385445260954483,0.7394258383021581,1.588044240492718,-2.3747072296535143,-0.016472450120805622,1.793905585701871,-1.0205749275376919,2.239520408350901,2.041601880033892,1.5213169476587767,-0.2695999964255898
2,3,0,2,0,0,0,3,46.0,1.0,24,0,0,0.0,0,16.0,10.0,0, ,-0.03444039800162295,-0.45921304931357504,-0.08564897467552603,0.9386845103305805,-1.4448204547072412,0.41284030993855636,1.1352699454911361,-1.036250088504025,1.2296480083208923,1.7524481428501728,0.3047530211444253,-1.29877590180651,-3.2272595990595554,-2.0414695727017196,-0.8713080670293883,-2.509473185894101,1.6829784689900376,0.1297980866067112,2.0908867960398676,0.8264296017673093,-2.3993289910563282,0.8383327003353056,2.9642631461413633,1.785213392939081,-1.112790263324915,1.692117815512179,-0.7663977401844301,-2.14514890793202,0.08346238665239651,0.38233357575644383,0.15694882941838825,0.17932246445898312,0.2549335906111009,0.5107671222761033,-2.2144440080614682,-1.851489858780854,3.1773595215941213,-1.484890171687378,-3.0194659853041164,-0.4758226143176137,0.26135472044528396,1.7504027116803407,-3.2353500974697686,0.33251091704041186,2.079292823206593,-0.8827995315950121,2.7859105648641425,2.155288297045729,1.7412637147013328,-0.18806279701171544
2,1,1,1,6,0,3,0,46.0,4.0,18,2,0,1.0,4,22.0,18.0,0, ,-0.1252221866584442,-0.3212148260887242,-0.2820017587748338,0.9655650427748885,-1.3539270034743056,0.4650567652382233,0.6666079931783822,-1.2492845781954882,1.5594661980611209,1.3135779313167162,0.8573373478425018,-0.7567048669409295,-3.1977971363771456,-1.5000044506052361,-1.1430002001074113,-1.9074211312591203,1.3676320439914482,0.10215759981135007,1.4662190158183055,0.4591937357251914,-2.2293384205229683,0.6565607552596598,2.709122324113094,1.370793596168896,-0.48492980827349874,1.3754360517316278,-0.4802279947073953,-2.240678888143284,0.22523301306453147,0.18208734074815355,0.2452166527495172,0.30407425469466814,0.27869974595281966,0.20397176309756543,-2.32233403520898,-1.3019585372554903,2.851131892418395,-1.3542081745340275,-2.783222165216433,-0.7645543996060497,0.3616842787471963,1.4719917062514114,-2.711862270489171,0.16420392402587441,1.7961036999911408,-0.5011039431136507,2.0846412203905413,1.6400545364427723,1.4105435885584743,-0.5949956820196343
4,3,1,3,1,0,0,1,12.0,2.0,16,0,0,0.0,2,9.0,5.0,0, ,-0.20072509966396931,-0.3271979069174152,-0.035485650130521955,0.7068749551693311,-0.8968134177972901,0.287134074577266,0.41365474881912195,-1.438159781263107,1.400851539334882,1.4004159282231028,0.9888293950537019,-0.6735995664691208,-3.600343308944565,-1.4714777596933086,-1.8452151824689047,-1.9355095764428418,1.3682038148578382,-0.27657808513293436,1.4974210670261658,0.7817794052146335,-1.6534353282016738,0.4157462964676153,2.687279393405853,1.5939855738110364,-0.04526532385756694,1.3925812421075008,-0.474559758207866,-2.49056886495651,0.8049915607920326,0.028046015242527696,0.40753577464086693,0.21484811355509145,0.24074244956236676,-0.2752386599668582,-2.1230313772292284,-1.3995542873240667,2.950083040461474,-1.2212094721166813,-2.4398192844541398,-0.50105454320712,0.31174761021364933,1.7907831784107033,-2.427122555990475,0.006025535078608948,2.161832671016925,-0.13245978887304688,1.5374275526595191,1.5720194384537676,1.534011049167757,-0.3075872331627798
8,1,8,0,1,3,0,0,0.0,2.0,9,0,0,0.0,2,2.0,0.0,0, ,-0.5643966061686609,-0.8334476913292967,0.17749488574080813,-0.7349934591840244,-0.16400681643773146,-0.3215512467762298,0.8485206003229496,-1.259061362314314,0.9310249047749718,1.0284799453311795,-0.6712661992158844,0.3676605817722311,-1.6320054324499378,-0.028909589940283115,-0.9300996081831107,-1.0488274056488402,2.104950981034658,-0.5188373026235785,-0.5248111673214945,0.9373806339036365,-1.9060332551901327,-0.46696374640692967,1.8621851969698502,-0.07766976429374209,0.9825751992190425,-0.35857033513936065,-0.6586408409945194,-1.6861762945651129,2.541409800439517,0.19714403032314834,-0.03514721471152433,0.5489472492424898,-0.6989457212271785,-0.9900367264970529,0.14985784914494257,0.09540922150788475,0.8662895831742875,0.010787423587323451,-1.776982231239588,0.1959311565074342,0.11230270522279348,1.204669895091569,0.041099016801747094,0.44143970143645,0.8714613337997007,-0.45366768613787795,0.6485855266864511,-0.08391934237793348,-0.6184580837590743,-0.3962232859256161
4,1,2,2,3,0,7,0,21.0,3.0,9,1,0,6.0,3,6.0,4.0,0, ,-0.1953097696650791,-0.48478054900863815,0.31384133062838004,0.423000213819652,-2.331555039400285,0.8873564978229794,0.7542426595304376,-0.6030315643142983,1.1912600589031377,1.6186480348361831,-0.06638791713691963,-0.6801469702334341,-2.6601512705974555,-1.606683737710481,-0.9426898033366689,-2.302911850063573,1.3018211101747268,-0.12672590174005666,2.154151313896102,0.692983818588124,-2.7089873296031306,0.6389012543372924,2.1482005430818876,1.0475600064227406,-0.763604270274719,1.8890813955715646,-0.5892336547077007,-1.9741206915416865,0.36633705558361007,-0.11847402560254092,0.39094686639255405,0.3188058386913993,0.4332273458420854,0.5420213128618466,-1.5141616665599258,-1.2962790006773255,2.981161187033732,-0.45124303447638053,-2.6554288983390864,-0.7879574741717205,0.6562309978036309,1.527899209693974,-2.774762173120508,0.4500161526590993,1.4145315616625553,-0.6233958458194674,2.526735771073715,1.9284679106657798,1.4997352022984864,-0.3779240078699174
1,2,0,1,66,0,14,6,919.0,12.0,35,14,11,0.0,1,104.0,162.0,0, ,-0.28657248750650177,-0.9458905511239971,-0.0873839157873179,1.5378459599787584,-0.9533244059444419,0.9988026610274118,1.4805111771535149,-0.8743654418529428,1.2493652264930202,1.590261658223997,0.6342239805825568,-1.1178257429486724,-3.262619949297118,-1.680531393363465,-1.8514165604516468,-2.218880584187253,1.0829272339358116,-0.050667886212905126,2.8961560890141835,0.5784995776189473,-2.4167189335595185,1.0988493473436476,3.109049895889978,1.5907312823746378,-0.3400400197069198,1.3047194896602772,-0.2635700206859365,-2.3313865060907673,0.48391538101422654,-0.21939071412767894,0.9744667243397414,0.2761128323377236,0.34789911509423865,-0.05667489815236345,-3.349429732212471,-2.373755547493174,2.7829508417105684,-1.9169533524025155,-3.8282335377667853,-0.8564235507575221,-0.39732058031833456,1.622710839372556,-3.7384280217071444,0.4077093297109768,2.272099769215467,-0.16787725611565413,2.2613629258790158,1.990134330082804,1.417376779854356,-0.06188800957372983
4,2,0,4,1,0,2,0,13.0,2.0,15,2,0,0.0,2,8.0,3.0,0, ,-0.06271458371367519,-0.263647552387917,-0.23573357495264208,0.5926855400735284,-0.4840154278897593,0.1424341673861517,0.974453453821003,-1.0799490049083527,0.6835415179455085,1.634216317337796,0.7105355112765446,-0.9936772563379586,-3.0832399013960656,-1.7257234160252155,-1.6542767000726195,-2.2439720549533932,1.5981656849671695,-0.059198341975241216,2.0285006181719085,0.8055115775784334,-1.6562215530588076,0.39432446416464073,2.670224423845865,1.653271244283894,-0.12307229955193458,0.7426358815781251,-0.9646920814809191,-2.4158497795940987,1.238598050790297,-0.04017323720593811,0.3085594341902641,0.27879393298656113,0.04072286375655934,-0.32972608691304206,-1.88775918671867,-1.5541830974211561,3.0496750847860685,-0.8607834268535449,-2.558814347262443,-0.2888850142011619,0.3161531858420526,1.9041260003857625,-2.0979284501986784,0.33758948351296714,2.383796391035272,-0.6165817575325995,1.8482623892052252,1.5280099272701821,1.5659507910296082,0.5189098867369897
9,1,7,2,3,0,26,0,20.0,3.0,9,0,0,0.0,0,6.0,8.0,0, ,-0.27103008741124845,-0.23121108523445824,-0.5704020990490293,0.1331451354787202,-1.0948567812956644,-0.06427210070596387,0.7321556393308997,-0.7099860415006255,1.527830261291576,1.523470891501539,0.1299422748623485,-0.46909585134251286,-2.293560551377923,-1.578519184576675,-0.9164157037840708,-1.975576219199514,1.6888144461651402,-0.14245289512976347,0.8878622074762308,0.25428103103901745,-2.3548672109954794,0.8391246177245759,2.7382438837701057,0.8994627030686717,0.10792259700251398,0.8737126404303298,-0.9456732706888622,-1.9506214402008035,0.9507606674624538,0.09561670854168133,0.06272642751769335,0.3320678997984527,0.28893261730423764,0.39027123206153436,-1.5469773653660237,-0.5875596202018636,2.3728932348562455,-0.6441893964946201,-2.4531790188516456,-0.52891256712509,0.5256810614736923,1.4332122649774344,-2.0721212766636854,0.6189136206876072,1.8373898230523638,-0.6004541783409529,2.0802440428796345,0.9594589078573885,0.738122465789525,-0.38638589228001957
6,3,1,5,36,0,13,1,94.0,9.0,41,13,0,0.0,9,36.0,18.0,0, ,-0.10700952853004396,-0.05436066475697554,-0.058987178709656196,0.1195532760707275,-1.59066670047317,0.353250296458532,0.8665599327033787,-0.9424022778796226,0.9672321216786447,1.5435601316505871,0.6519092010575684,-0.7416140102466111,-3.026670137718102,-1.788223243307137,-1.0160823801548753,-2.0970768820746306,1.4684253587476768,0.25090055326493566,1.7299411601834702,0.44637394202935604,-2.5368663477140676,0.4991809901504702,2.0523287233422236,1.195416522593831,-0.35600996561104364,1.282090475895408,-0.9366902781480156,-2.1001460371853717,0.6264058150402941,-0.09821681676622428,0.11337038632863543,0.47082399901319183,0.2349456956358374,0.21519653407109718,-1.8305357454619826,-0.730243754782402,3.3734128338110057,-0.3567259475730119,-2.5648925625918917,-0.6895675854967435,0.4961498743046941,1.78076943806854,-2.530416918278919,0.1154628788960872,1.714189207653144,-0.7691477455550322,2.2775886366649565,1.7195144330764578,1.4258958633841972,-0.07751177278601792
1,2,1,0,6,0,1,3,11.0,4.0,12,0,0,1.0,4,4.0,4.0,0, ,-0.6326636851560606,-0.8490417102444682,0.9096375206507145,0.028988569537930265,-1.3796841819253234,0.7323157964144937,0.5901191610090359,-1.0592578194583908,1.1837050842751533,1.460291221202116,-0.5432671686211092,0.27783102025677725,-2.1028410868959106,-0.4167164614377661,-0.9724968390548696,-1.323186499582171,1.9321502995818403,-1.3252522175059174,0.8833901075712133,1.3982738873392173,-2.058678751693794,-0.38807659809985623,1.8445054507236975,0.21442573568583795,0.4982294057202502,0.7710420085921544,-0.0027594190765280425,-1.6586519452771453,1.5400557297902802,-0.3203907598838953,0.47125809703661936,0.3747420040711836,-0.34957704923275595,-0.7532116103463458,-0.0630230334079401,-0.4422572875897532,1.5811568781845224,0.03732599683642161,-1.898645115750983,0.05283478116898826,0.42618589101998944,1.2916762210767379,-0.9412229688305436,0.5133526486937295,0.7640227454258223,-0.5911354377979855,1.3277640064369247,0.7287523288163357,0.27973193074670627,-0.5723805632978451
1,2,0,1,91,0,14,6,1295.0,14.0,35,14,13,0.0,1,150.0,219.0,0, ,0.1746422635085004,-0.2844237636159688,0.013922530850246013,0.958697343423921,-2.255718588003633,0.8357804648811011,1.0924961093661645,-1.0665464977188517,0.9101286208015271,1.771725715140433,0.7326289538250679,-1.1912620631471804,-3.062201633673011,-1.6285623992103346,-0.9911598628416144,-2.085514940344386,1.4715474003277493,0.23242560517884642,2.1042363768520507,0.4491552689875024,-3.308716526135411,0.9974477154559638,2.7138810832232942,1.6105195583327296,-0.8954012927203355,1.9340697806406641,-0.4818316729362925,-2.0554367041621906,0.14601334382177666,0.1267144594946505,0.1327328363730262,0.44125450433529256,0.32564029824977564,0.42285254804367123,-2.7245816917889383,-1.3937519432305367,3.2848091152922843,-1.694215177856534,-3.4620007469346428,-1.3166943099425548,0.35383171020940246,1.1903233350587399,-3.4637475865713574,0.5704055845526153,1.6861784948792615,-0.8151038738946529,2.9003407634739307,2.670454442116378,1.8374173984442481,-0.8548494790616605
11,2,7,4,28,0,1,0,30.0,8.0,39,0,0,0.0,7,16.0,12.0,0, ,-0.3187698163495485,-0.448400622930327,0.23633225851791814,0.326006367023517,-1.0238878530065438,0.30214101782244407,0.567960548665819,-1.5404211857907124,0.9960843043911924,1.2034379438407836,0.6851983823465279,-0.7890895392717949,-3.049903226836018,-1.192882147460844,-1.2585588015130997,-1.625765839977875,2.033494668757462,-0.0917824040936489,1.0824885955089187,0.9835458482598733,-1.869405883079587,0.2241636876538818,2.5637078633201598,1.6435251450324235,-0.1709509231321841,0.9135757988817891,-0.9940805652145688,-2.1653667754083266,1.5464026086673701,0.13245769107022126,0.5302734243250259,0.1260487478131121,-0.016219467449064134,-0.26875948338940625,-1.2465530438683308,-1.073703705976214,2.8618349595614405,-0.7164349221435589,-2.3975672741453264,-0.14318210697902284,0.09769272572652411,1.9262888288815971,-1.8350454409930197,0.04900598733240043,1.7126774923336425,-0.4594703235113653,1.4753563051954468,1.5584295341072223,1.1276064947990936,0.23631028193072592
2,1,2,0,0,0,0,0,3.0,1.0,27,0,0,0.0,1,1.0,1.0,0, ,-0.016296264474202838,-0.12686445431624277,-1.30133424549598,-1.30459062806669,0.1714991886228336,-0.7009675814045084,0.6295694490333948,-0.2150097539645191,0.7060135416597915,0.6882585432740157,-0.27213116693034506,0.5974135726616173,-0.7305846980959821,-0.8734031681722243,-1.029253211507258,-0.9047757828886908,0.47825613410403844,0.3562843633225916,-0.5083950964896496,-0.7496264691248691,-1.5604855305093073,-0.057539202102901456,1.595819015954186,-0.49509941802962737,1.3670148718876565,-0.5646333715372484,-0.8264511475213852,-1.5643423605810167,1.7088952199531764,-0.5835733452528251,-0.8748119312892813,0.6516646188470313,-0.20280538412507068,-0.7691001956988365,-0.27379573827164705,0.5133374918197446,1.3686880023920809,0.57650669399491,-1.6984343571092122,-0.23030403423667675,1.038236718969645,0.39231584713211004,0.4155489853696066,0.3617939896108969,1.5357397512859459,-0.715678008807989,0.3515513000368732,0.04890571180866003,0.26394052277633334,-0.751770358249081
4,1,1,3,28,0,2,0,171.0,8.0,9,2,6,0.0,1,123.0,58.0,0, ,0.2577575309035032,-0.2086711863685615,-0.1998272316242312,0.7577349325630467,-2.078058434574446,0.501533920682772,1.2302603416659,-1.1679473651017722,0.8666700917507558,1.4981993946757275,0.6962674536312887,-1.166257721245999,-2.8339561044506945,-1.2969330573636184,-0.9233439921107399,-1.9841334867584153,1.4257992839766944,0.6075615657588912,1.5317810149299333,0.18957595899401466,-3.664228666908522,1.0983584877157744,2.645340893018043,1.3709173961441619,-0.9417455731738681,1.785984048264011,-0.6357791084756881,-1.9502886222435774,0.334827066777769,0.34716640420558953,-0.593394112433923,0.6233339893645894,0.040612198039321014,0.7276934013876952,-3.073646430201736,-0.8817966595616044,2.9449428231980597,-2.146737151655069,-3.4842904112129194,-1.4562174149600775,0.3881328734567072,1.0310238481464107,-3.4890102810363937,0.6321460837598827,1.6379654623355482,-0.722965258892724,2.8001301591330408,2.6658956640445295,1.4217238173326772,-1.168471863980134
9,2,2,7,378,0,8,2,215.0,28.0,58,7,3,0.0,19,84.0,57.0,1, ,-0.30916570450553055,-0.19947309754263723,-0.06889846657546495,0.5375734451224395,-1.8410952368856668,0.7381958334341169,1.16443315052655,-0.9814943931757595,0.9385125237008058,1.796468253732843,0.41420976215064753,-1.1096074404358602,-2.6751220217197216,-1.76861452097772,-0.8375651603265333,-2.0354632007093114,1.7678587394481138,0.3438023643987564,2.109289832276949,0.7188896152283828,-2.584097227566694,0.404532201042781,2.2870845555651633,1.069047936580658,-0.7617994341184423,1.664930806542577,-0.8516270721331075,-2.012608900574349,0.4030229382614025,0.09195795026830889,0.3045335761847258,0.3095270914158733,0.2471570120984251,0.377286260037034,-1.8235580298530554,-1.2617394822677919,3.370763498127691,-0.694489207069145,-3.046109946117553,-0.6699215295072456,0.6805733038591885,1.5280835843301184,-2.468386101897657,0.36020510207352024,1.6388434652776571,-1.1803308669202104,2.533393651581032,2.0550939023326107,1.7450691317045806,0.03945239265839906
8,3,1,7,21,0,2,1,68.0,7.0,47,2,0,0.0,7,36.0,13.0,0, ,-0.3068939610726071,-0.049296408024851614,0.04253732933126797,0.49863545601121434,-1.3336788119884864,0.219305822048209,0.2478872744419681,-1.9212977097568311,1.2021556924005752,1.099258776616314,1.0580914429591357,-1.0170885776482066,-3.407982594669004,-1.3960909938425503,-1.0471884671917038,-1.5544711514398843,1.9816446079835397,0.175423389190699,0.9111365553701725,0.739346945033043,-1.9782630103105348,0.3629114412671551,2.720502742876952,1.8934038637060908,-0.5268689002943153,1.355891573818107,-1.0680120987491513,-2.225068542406759,0.9741333808364546,0.34066823098662163,0.3307728312701525,-0.030987685649226736,0.019519493268754847,0.10329976070565029,-1.5260752377597042,-1.0151277344713177,3.186308194334331,-1.100163347203645,-2.619113050256122,-0.47796757690560965,0.28391959496596303,1.968698376635392,-2.3061566590168474,0.018986731261004457,1.7491183534937227,-0.6675895479650081,1.6985856552689726,1.7964864447212612,1.4653313786879563,0.08372116179858301
2,1,2,0,15,2,0,0,6.0,6.0,9,0,0,0.0,5,8.0,2.0,0, ,-0.4333901295072711,-0.7167192606717306,-0.4672662390095793,-0.3683167556617542,0.551918911957923,-0.9603768704268687,0.13600519007282078,-1.5821859425713756,1.0181959217997028,0.7860906906489058,0.654858232289358,-0.24381634136163008,-2.3053203037695833,-0.9405367951004585,-1.6112566529653245,-1.253559973582073,1.9758196379550474,0.3826979495551183,-0.49459056341682184,0.5261972357744141,-0.6622218025636568,-0.5607270721340708,2.4832687659277313,0.8625978006473927,0.8663248129591131,-0.21529516859880238,-1.075420145897317,-2.2733794408719765,2.3600008179203797,0.54861924425718,0.5588430033625227,-0.025358505179807023,0.2608803081454878,-0.8527748143389139,-0.41824302093958243,-0.3007258647516761,2.218667312483574,-0.06571918120105402,-1.3888479834104746,0.1918036388474423,0.5790083168616206,1.7757814774001388,-0.17387351705817036,0.06991862449874753,2.0196513379105827,-0.3938746528556343,0.06058841814112635,0.18131404122931832,0.6239221215806104,0.3997525299405331
