 cbo , dit , fanIn , fanOut , lcom , noc , numberOfAttributes , numberOfAttributesInherited , numberOfLinesOfCode , numberOfMethods , numberOfMethodsInherited , numberOfPrivateAttributes , numberOfPrivateMethods , numberOfPublicAttributes , numberOfPublicMethods , rfc , wmc , bugs , ,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
5,2,1,4,6,0,1,2,18.0,4.0,39,0,0,1.0,4,11.0,5.0,0, ,-0.9654998547201284,2.028757028625045,1.075370285383064,-0.12459653285217674,1.1105954036798285,0.26931620189181116,1.8503911680906093,-0.8172164371104891,-1.721343856296279,-1.1413563026361246,1.0242407716668893,3.4756009850979392,-0.8449754166654244,0.6196380227108483,1.7313557090225498,1.100641074739499,-0.3025184151717754,-0.8705904000319734,1.0798887115923927,1.6921985467312106,-0.8728755836520825,0.9582941112204694,0.03133956563531171,0.4632245796960846,0.24310179102664714,0.9591214471142041,-0.9546450221967369,0.38075686833465106,-0.6845748864286613,-0.5073129238826822,-1.1058341659085076,0.007343527571277989,0.6567838039804028,0.30497940609198854,-0.09152921664208981,-0.5510899745258007,-1.1331578146723809,-1.4125166384548526,0.6866753434059584,0.6987386266717368,-0.4552572644064013,0.3521600680262613,0.4142407039679389,0.15469715077201768,-0.3361677157603655,-0.11216830555647893,1.6766471941413468,1.4873408323048147,2.156580918043986,-0.8573573135610844,0.7022958956274487,0.2174185757020461,-2.4612867493649686,-0.96356719945102,0.005429900614954727,-0.26452226905411036,-1.5053653340690627,-0.6391867550224422,1.4779740685800369,-0.5547390526112257,0.17618043030009137,-0.8645802080765034,-0.3250987871512009,0.14726980679290097,0.8629002972472638,-1.2561715097226946,0.9774869366184259,0.1367038817814739,-0.631168027704431,-1.053968782836845,-1.5087243824982746,-0.2150128644820867,0.1713504716180297,-1.1723182846540166,-0.5860830965124831,-0.6980276036721963,-0.448964570446274,0.8519131747643804,-1.0806143523092013,1.2003945617932497,1.0137309151261134,-0.2516238003551069,0.4013901476575003,-2.1839119693858375,-0.12986924724072663,1.3658447026459588,-0.8720478035339246,2.039267590074879,-0.7603205275361511,-0.7930486031333196,-2.518466761193768,0.2668572726504052,0.6793436628778825,-0.5480563028797929,0.6923210717037596,-0.4423529174556768,0.02143046838807266,-0.39491247342782493,-0.8202946285265755,0.3035502521344105
29,1,17,12,105,0,7,0,280.0,15.0,9,5,1,0.0,14,86.0,46.0,0, ,-0.4950756282104917,2.087919435507544,0.8820623936140434,-0.060579815479600375,0.8832745651302097,0.10153755228223328,1.8865257224858571,-1.0348143902680877,-1.729988331904323,-1.1662933296743614,0.946091825401441,3.2928179960222637,-0.8606662817877196,0.5036758013468247,1.643524490306702,0.9622816606269786,-0.13152902096672434,-0.681607682525745,0.8200641929887903,1.5155608204686546,-0.8143947277878522,0.8158674601539149,0.16985052902986142,0.6357926028467222,-0.02592285782802618,0.49578672375435007,-1.0060867201969392,0.09586827695426257,-0.6209880395612939,-0.5301916009523735,-0.8704076657581667,-0.009235089833560682,0.5279831020721175,0.20875606889853882,-0.13691243739607314,-0.7389985189129034,-1.01647179286011,-1.2541449772836093,0.29432673922659347,0.7861649345123216,-0.27267838908295783,0.6589098848173368,0.3763855951916594,0.47635225751751836,-0.4789731651564053,0.14562660030127306,1.6158388679423752,1.4028633267618855,2.0148614779002147,-0.5883914855120652,0.37841565535529953,0.13071509492269948,-2.472822139623371,-1.0400679247944573,0.12191743610866827,-0.245361152635343,-1.7473683497813217,-0.8885163485389851,1.5189235117613205,-0.7370384528703903,0.20071087823401199,-0.8817906413016737,-0.30241351889205803,-0.15606802094595362,1.2609160656320366,-1.091465274915162,0.9636334622557297,0.1013747259634912,-0.5046081886336914,-0.9371035840939179,-1.2924660716875627,-0.032354993597070364,0.3811886704672275,-0.6583250257193507,-0.8716864556300957,-0.3985281793952573,-0.522183546720096,0.856077857653826,-1.2004320553763739,1.116676794966974,1.0570339068572474,-0.5389553891787506,0.5252696207243817,-2.2349471016107225,0.07844356905411623,1.3638314698117768,-0.9281930499665682,1.7604465588416904,-0.546683808127918,-0.675599334332373,-2.4972650834786023,0.4524563348301731,0.5440504954152466,-0.50484275639384,0.7823619985131557,-0.5959240972752262,0.0687520714911707,-0.41903933978333313,-0.8241624461263577,0.5337700144781563
4,1,4,0,0,0,0,0,3.0,1.0,29,0,0,0.0,1,1.0,1.0,0, ,-0.650149997253793,0.9508766673479072,-0.3909257460350582,0.6727586345618127,1.3563686766046288,-0.8043993080489582,0.9853361884470957,-0.9595571261493953,-2.0797405438213454,-0.6154591913636721,0.7142883849717204,1.3860595660730146,-1.208472624963298,0.4397662842029732,1.0359895054596375,0.7544170621205384,-0.8315726548691276,-0.3636207273382991,0.1516674043435249,0.7677714033161636,-0.7223562672690537,0.9099804958945661,0.3183640277695278,0.14014066592243635,0.24434166370143354,-0.3653703933546731,-0.6539751270784835,-0.32893803718766557,-0.5184812788270029,-0.254955041961211,-0.47324744798243046,-0.046545306784691105,0.536212562014974,0.177045861928081,-0.3519120817575516,-0.6713101041578128,-0.8141287157023457,-1.1173859377186133,0.53025958396302,-0.04962324100096181,-0.1459473399882655,0.42929748400494877,-0.4498412247939569,0.971315381331413,-0.7212277052862823,0.5282159181215533,0.6440927702408861,1.5871691583533347,0.6677833562935462,0.10558641011096502,-0.37802483975308504,0.9577782282457106,-1.2163243986529018,-0.41138752381111815,-0.6258871612836445,-0.34873405912565286,-1.3400119049255976,-0.10936019240830426,1.2633258202069486,-0.7751748054703707,1.3072175473289591,-0.977175477607954,-0.1528703508889871,0.12337901673231606,0.7928282410614718,0.46832867203052964,1.6008494281780605,0.48783688899812816,-0.5359419658211685,0.2603018760957912,-0.6810314331527257,-0.6363984316526234,-0.6135607765388496,-0.5611599657089917,-0.0229406159353648,0.5336948656345862,-0.15240647018113188,0.3422075000989465,-0.01946595601820575,0.48939972401469806,1.0453247468341405,-0.7919073988259399,0.43737555891187957,-0.671197768991612,0.6513294667670144,0.5197581403534597,-0.7528285850637413,0.6595319307151255,-0.395703534495103,-0.29615115378917733,-1.5285153884042773,0.5608352347290222,0.5951414343861627,-0.5755197394075213,0.2541575272886756,-0.038184653989480975,0.13111314004365826,0.06812669178951934,-0.8348218195245299,0.3628638328223581
2,2,1,1,276,2,1,2,82.0,24.0,58,0,0,0.0,19,60.0,24.0,0, ,-0.8953511182711116,1.1555410661831533,0.10224882809731928,0.5044429825660103,1.437818025451981,-0.14092830296200065,1.4678304188505973,-0.9378205558406724,-2.265953355531954,-0.6273126194184804,0.8870296012868841,2.1395640409667926,-1.0890775185178858,0.35933030066938243,1.4052794576579217,0.934788839341442,-0.7775216878791514,-0.6078945785517247,0.7476211134552473,1.3699674302638851,-1.020688295567229,0.6321980065730508,0.08945951451886473,-0.05755184318444875,0.1615176541482743,0.001920669195020386,-0.7670510737355192,-0.3720373159693068,-0.7115002147260752,-0.3518070623964736,-0.5528773681724498,0.1663883441589678,0.5846771597211318,0.45584479070488104,-0.10166878038821814,-0.8620232084353928,-0.944138212057071,-0.9632052396133223,1.0012734820991447,0.10628285245278796,-0.17686421204909436,0.4547674265317035,0.11386367584452531,0.44463992596491914,-0.7071043312181092,0.36752200074862296,1.1242880709879748,1.5635789274777285,1.1678648576702924,-0.44911189147751546,-0.16207520695922842,0.9646526275749339,-1.556659857287843,-0.3865080994841977,-0.37107037229911555,-0.4041565785533736,-1.3378384787087287,-0.15141581304571217,1.3952294153223634,-0.34471482110162577,1.0638803616813488,-0.8927019089689003,-0.5232805391312257,0.39189344438027024,0.505250652350304,0.1313661933040276,1.1045840816595007,0.6664342846518245,-0.6734978417283615,-0.030846722410388775,-1.0034981559616745,-0.36976916814976096,-0.41420107228086006,-0.9467806008448378,-0.10121501868563401,-0.013905325078348114,-0.1688022369409295,0.681363776029943,-0.3955770740361345,0.42129522984001644,0.7700692455703221,-0.6388591956140521,0.22301305434427188,-0.9136671471471477,0.6263422031523634,0.3181332032811316,-0.683980620321875,1.3658136873124154,-0.42235681563622274,-0.8685857639231055,-1.601160845724494,0.2659231332419195,0.7558037049115371,-0.2084792731452839,0.4910507251172544,-0.22011008473978408,0.023306719756475296,0.01718299691960916,-0.5351304853217808,0.6623129028475238
4,1,4,0,1,0,8,0,13.0,2.0,9,0,0,8.0,2,3.0,2.0,0, ,-1.971064907024621,0.8304835191110512,-0.5576163514592627,0.55680440660623,0.9758129027053082,-0.5805815662280438,2.021084954339106,-0.9802608900781437,-2.201223643418854,-1.1902902764904169,1.414857429305143,2.7145488298338076,-1.329328491404856,0.11879302114559043,1.0790518477174995,0.9973694994852773,-0.8507818231161816,-0.3872695388662034,0.45051588036215223,1.0790527794909626,-0.9550412839878711,1.1155953116382922,-0.2452572383554649,0.27221033030447533,0.25814464981494295,0.9335281846692802,-0.5359394863199555,-0.2635576345350949,-1.2174592244197073,-0.4149976127119098,-0.9663051467141434,-0.14175675246120106,0.3746722588352307,0.1896893320450191,-0.5506647873720958,-0.4501189886176836,-1.0415505960208935,-1.0060933326800763,0.5460067846636927,0.5227199866186967,0.2887379008239076,0.3626433030306715,-0.25468644679634844,0.7312017567267425,0.133967788137808,0.36358960357256265,1.007362215891468,1.8399948273438902,1.433222744546966,-0.9268258286134403,-0.04807160806553257,0.6073080750420026,-2.040632285447523,-0.7721432196337912,0.4164479104562532,-0.5467188547844581,-2.13789784285982,-0.5394196790343875,0.6509631320903857,-0.9557178540337153,0.9067549671855198,-0.5457767531141201,-1.144184440464611,-0.21866056022829553,1.563837653127585,-0.16828160514413304,0.9465335017239452,0.012220771651886253,-0.2655683492735602,0.3360377310442557,-0.9143758934632278,-0.7429678204756591,0.2700370760884904,-0.390029054160842,-0.5710167654811281,-0.5892855806307726,-0.32826582718694775,0.6812132683075276,-0.8514632926332958,0.8531367154331508,0.9044104558457325,-0.47968560589898257,-0.03910481878733317,-1.39324138534923,0.44035070363010614,0.6968151579956925,-1.0030749235147536,1.9104253977616028,-0.9232011053745941,-1.2831138932401887,-2.43229224154859,1.274630392415102,0.5861423562799315,-1.1340442239041293,0.5464322473813422,-0.4883327724673702,-0.4811211692827186,0.19359402196878378,-0.8034638004360313,0.5587442439622805
14,2,9,5,36,0,2,0,131.0,9.0,39,0,0,2.0,8,28.0,15.0,0, ,-0.6673175023641217,2.1003874663451985,1.1015377261437478,-0.012929983529751471,1.076280494005019,0.12938184419595394,1.9494928504567133,-1.0019037122230692,-1.8597282840307179,-0.9776773192596674,0.9974059372712558,3.5082003679542417,-0.8881029920359974,0.5810414675015305,1.8305807970810772,1.047453485986568,-0.2674289129356881,-0.8401857317863383,1.1335972781359065,1.6444978327660762,-0.9500534206926705,0.7489713704624366,0.040692521040207076,0.40335245503308226,0.1706773599375589,0.5591921743467742,-1.0031490848688194,0.04674767749646809,-0.6487323965172745,-0.4734332895703467,-1.0037550645780777,0.07659050947488433,0.6378667337405559,0.2681475340534358,0.11339591296603153,-0.7666990074546516,-1.055633346546561,-1.303290401551489,0.42430492960238714,0.6319861782268874,-0.2901062451780502,0.597356900345526,0.4630391527925674,0.26642238083821934,-0.5356586293838569,0.1772833968824242,1.7964310970172155,1.4092742769947082,2.0990643686514643,-0.5965958488095977,0.5077416332617004,0.11701316350690426,-2.4033319367770947,-0.9742321873092364,0.04330938844745725,-0.23866887958008412,-1.672216049078368,-0.7113095413039066,1.5205566739826029,-0.524080150682474,0.27130998687452673,-0.9848617767188129,-0.32199953479049515,-0.06521166470767109,1.0800395843998973,-0.9364493296849876,0.8640357950019458,0.2011662472505783,-0.6479552939141502,-0.9403115982350443,-1.5531967184176554,0.017723292799211192,0.2724841547306103,-0.9968327897903908,-0.7116187378767564,-0.4742958614866959,-0.5389073773430236,0.8994155641824602,-1.1745259503635277,1.027023087638487,1.1584237740191212,-0.565282201057946,0.48452355459337015,-2.2063026846309683,0.179013246912891,1.3451999038442788,-1.0018402493533511,2.0536177119009165,-0.4376591943702666,-0.8744558538537073,-2.568705401993477,0.29831916894715205,0.6685467261296032,-0.5147358819233492,0.8067480357173696,-0.6292995220450013,0.11265300774978769,-0.43816381646274083,-0.7911292397365375,0.5263638083172498
7,2,1,6,21,0,8,0,101.0,7.0,21,3,4,1.0,2,44.0,22.0,0, ,-0.43976195266737733,2.125813611457281,0.6355538099939897,0.02712109094892435,0.9209316712873107,0.12370731961944963,1.80727640133604,-1.0936279590444191,-1.6175308838635234,-1.2854745417743938,0.9894205246439424,3.405206220186202,-0.8532601674364383,0.5205025431213006,1.6585397333460838,0.9811979723057412,-0.14974492802034575,-0.6241201142408898,0.8384466473602156,1.3497591042327517,-0.8713222457948231,0.7535740473544369,0.28998368291691173,0.4796557157136943,0.006140240553726262,0.5607048186095611,-0.9871810624300364,0.15023724632280136,-0.5923915362888501,-0.654995556249719,-0.8442785424727949,-0.05761263107113972,0.48982666468753716,0.11335484042933365,0.03899388742884538,-0.6700776565176693,-1.0179662080140863,-1.2735759864347178,0.22506334583624707,0.8023811634753495,-0.37011207128799833,0.697587047829345,0.2656199584561154,0.4275326316326475,-0.5654303869342651,0.10133892606912455,1.6596555644079463,1.4386780109123405,2.0420281439681434,-0.5432505770079289,0.3649590356888751,0.24097067140006848,-2.4860496968199195,-1.0806288716807069,0.15005590176326206,-0.1889468799564384,-1.6972703697793985,-0.8379009494534974,1.5741905328507693,-0.9321011959105151,0.2333728917378912,-0.7943762564369352,-0.20378445775644993,-0.1708403021087022,1.3582457346268422,-1.1698324964417102,0.9608159217715582,0.05794900684273488,-0.576237648888732,-0.9336221329898745,-1.2047535367002857,-0.13811817057978082,0.4443838521984726,-0.6170865304923442,-0.6197341019312717,-0.5471828353672757,-0.44073940275701345,0.7403328846624123,-1.3027017238180743,1.0665790167224933,1.2516263400264218,-0.4533648072768422,0.21200495121514484,-2.33170429311639,-0.06779215097279608,1.3999876379829332,-0.9032496306126098,1.838268779915123,-0.37465118715204887,-0.611331258979189,-2.4929074758338254,0.3523446895515097,0.5385416428076485,-0.5943128358092967,0.6401157416283793,-0.5409643830723901,0.07620197337237736,-0.6080709063429398,-0.8199707393260252,0.6050645736907336
5,3,1,4,3,0,1,1,22.0,3.0,24,1,0,0.0,3,10.0,5.0,0, ,-0.9744635078023295,1.7590341535115879,0.5659553149241608,0.053567105196381325,1.1135863754794602,0.03922854537270505,1.7923911371197636,-0.907639050457543,-1.8542321182411954,-1.1782790158229013,1.1300566347003762,3.0608587256319653,-0.8592240655980026,0.5173460797210018,1.643437031154837,1.0324086218221795,-0.40082130576481895,-0.7077674149775365,0.9660376401459385,1.5521440228750114,-1.0078837459593002,0.8886550089621983,0.09987858369644997,0.25588844265828453,0.09875481969546657,0.7853457030720151,-0.8698007334298502,0.08864756424088525,-0.7287045083905065,-0.5370732800172667,-0.911006449759804,0.02993090127649106,0.6635250349299324,0.1310416842838051,0.09118352884355249,-0.6276601319475312,-1.03334200493815,-1.2124113823574612,0.5333181761784425,0.4672660763194192,-0.2946512567758641,0.49398415442212884,0.15323951426325902,0.5896276879676878,-0.36517655844470426,0.10694129207091017,1.5720105890781033,1.597528701336245,1.7463219080005223,-0.5918167981763465,0.34488466711287036,0.31741748351207977,-2.382173061224728,-0.9632503514286114,0.03566689271115554,-0.24242751249489042,-1.6566500367186006,-0.5016228661502642,1.3141186690810132,-0.9070061024120759,0.4470657530001749,-0.730381447968881,-0.5411710758077333,0.05265472177657097,1.0256561610653607,-0.8259951636619886,0.9428556548464965,0.29581767865327374,-0.48273539398202364,-0.5230938947591299,-1.3807689065300337,-0.22109137789918293,0.15220106926214727,-1.023202149264723,-0.5648803460766113,-0.47329698871769715,-0.33104381608348077,0.7789065005085951,-1.0121569811557334,0.9208513631365007,1.0602796022646077,-0.6531367075434241,0.2723636990083689,-1.8519295936058464,0.073001306964341,1.2033317207116563,-0.8305116158743141,1.920518493506474,-0.6802277046050424,-0.7435733139634844,-2.334665484082639,0.4808982614452737,0.5802307646290923,-0.7797603431010094,0.557378308756839,-0.4296761472594303,0.011255254187962827,-0.3712734808299823,-0.9942948965601894,0.5019823078270896
4,1,2,2,1,0,2,0,7.0,2.0,10,2,0,0.0,2,4.0,2.0,0, ,-0.8947497479606568,1.6849482482988998,0.5894037207840517,-0.05521757490266302,0.9507647662654126,-0.3687441240378529,1.6509480759262285,-0.9914351709133262,-1.878279421141737,-0.9624077564091439,1.3168856715655135,3.0000743358558424,-1.0927305222280985,0.8024919668320211,1.7247148784556445,1.1792338820806694,-0.2861925634753379,-0.30485404831316854,1.0001050898764328,1.3665737526195807,-0.9786028660736072,0.7754645451987942,0.27855086156564574,0.6333219276771062,0.350696618363735,0.6484193552268467,-0.853481362942117,0.0587481878398448,-0.8956917066319936,-0.49011082086640523,-1.2923135551628364,-0.16836298555324586,0.7028869283473486,0.5350565667818651,-0.2849193864277427,-0.7126095472291263,-0.9970477127471257,-1.5259656368904164,0.29387352687161744,0.5479307431326255,-0.11990138999408152,0.25937388795059424,0.183910975823958,0.6038704483662866,0.05571421398240388,0.3339520435782119,1.4670536234762854,1.2368316015460439,1.7427961829080518,-0.45285807249535687,0.5260862624603382,-0.04873754219023779,-2.137168400010278,-1.0083074818935012,-0.40592656181849324,-0.4901888684109451,-1.5818378690980175,-0.9397090663751133,1.2574485851681907,-0.5140074082002296,0.5336189580968063,-0.8785250918617418,-0.3266554791373013,-0.16332706576981357,1.2798070074412518,-0.7414474260755679,1.0809674009371881,0.2975762874334721,-0.3234504823770671,-0.6821458310656392,-1.2951355750955313,-0.20697530022778488,0.32928483357376026,-0.5873820464133003,-0.49793910976844946,-0.30938084093608176,-0.6021817162341622,0.8366894187491255,-0.6208757077672176,1.2709119621627403,1.019619381487389,-0.5289154761706504,0.4056023609505301,-1.9839838067407092,0.4147214749090123,1.1523340869351304,-0.830246504796325,2.047586370592984,-0.7175728845970174,-0.6846396099902275,-2.6905579743042725,0.2579818728489696,0.6658162332203807,-0.44403810341163746,0.8602598924517488,-0.36249564460819933,-0.1553777097757763,-0.10366987576412226,-0.5972022714802284,0.1899669187925267
4,1,1,3,1,0,6,0,21.0,2.0,9,3,0,0.0,2,16.0,2.0,0, ,-0.6074905380019434,2.170903741979896,0.8057500466811202,-0.010082073836307024,1.2110445376734402,0.41042394829464496,1.8748825226448127,-1.1894129170552332,-1.7507142147924415,-0.848024632103576,0.8327789919244202,3.6213989707718857,-1.1203674940380328,0.3628502544307673,1.7367180545389922,0.8951421299676608,-0.1490129349248419,-0.9346783017275118,0.8467931793920596,0.7617155108898357,-0.7935007176780277,0.4384715576872263,0.1629133014228404,-0.07864759346785315,0.1863609317165763,0.4752499579509106,-0.7933698129763052,-0.17420808547788766,-0.5912480296320594,-0.8989440400346957,-0.5394772843809411,-0.2816680874853162,0.17152748870975326,0.039261695487363406,0.3566412368704384,-0.6709026869682173,-0.9111290359740772,-1.239787930714381,0.515866633041371,0.7655190281094318,-0.30237449148741874,0.6513244230373499,0.02304461332749891,0.01209505581728511,-0.5065592515588596,0.48981199415419424,1.6254787163983915,1.4438434223372212,1.982973641123996,-0.8661373583617873,0.14018094125199454,0.21598079742118254,-2.3499783247278594,-0.8112558189308383,0.5016524483554773,-0.00885807517814287,-1.6349218481327747,-1.0302735456346261,1.5203903199553206,-0.5668212757785125,0.01560907478341217,-0.47193844969709436,0.3026279886257133,-0.04709683762122747,1.689223485284925,-1.0437562747364058,0.7387307816141901,-0.11528361125345805,-1.0188056677707338,-0.9971997971303478,-1.1340982454145332,0.32295669877131694,0.13773132243229672,-0.7501515178316192,-0.530019730903164,-0.8144545249877544,-0.08623181307035752,0.6504201645698275,-1.5322794119153293,0.8325762711311588,1.9465777725717612,-0.5595905399378895,0.034778390054773727,-2.509923421993246,-0.2903909694014284,1.1941515913483802,-1.753629239670516,2.0060644826475587,0.02899324957114409,-0.5671526481299681,-2.4317172926329746,0.406514532044924,1.0129917725011408,-0.720750209152334,0.09913764300737661,-0.4357355220344571,0.10367697076856174,-0.3186032478847566,-0.7413825418206084,0.7143272514088649
4,1,1,3,120,0,4,0,115.0,16.0,9,4,4,0.0,12,33.0,29.0,0, ,-0.5507542124052902,2.069571495533021,0.9365531823968942,-0.0052633539747606525,0.6891596518187997,0.25595365119119395,1.9002113804138487,-1.2906487924380585,-1.5644933483172208,-1.0729328158293587,0.9194200850880527,3.616706476342649,-0.8689050832519972,0.47459040803696234,1.8535108366905237,0.8153623977877674,-0.09821723188733093,-0.88004836570029,0.955175123739797,1.1876268376134664,-0.8618210604922182,0.38821020174770665,0.019101031643111728,0.06710058886226536,-0.02403432911134247,0.8983500092377305,-0.7970773632751461,0.07795759901983375,-0.47695095026431306,-0.728974380210377,-0.8660475366525501,0.04443511093311203,0.7259890185444916,-0.007037764820042498,0.4628823332678985,-0.6682260893947723,-0.8540491764043752,-1.3408796956873181,0.2524366114851411,0.7752490061040161,-0.4270758888295599,0.7035584055544195,0.39647859549671677,0.27317815014007857,-0.2799963027014981,0.07809802702466712,1.5186859894670781,1.4843973005700775,1.766381536453668,-0.7160781299406165,0.4594928019315438,0.1998115674311953,-2.360363952409263,-1.116828785841209,0.5166612204472792,-0.18710450218809896,-1.8088206701612548,-0.9880085410657136,1.3969041345264084,-0.6983011183720893,0.13106739258317016,-0.6561786696310217,-0.18598799507701894,-0.10736033197470747,1.6218213575017282,-1.0054414223112131,0.5908727869181782,-0.08084096428014274,-0.5507527537683468,-0.8875496611163365,-1.2510247148406979,0.15885370470690807,0.7087231847623099,-0.38292256600287844,-0.5457212443666747,-0.9322624177280029,-0.3555780831149377,1.0356651551641742,-1.280579963579613,0.8568569360323509,1.4754910628005409,-0.4473500196923802,0.10806262715958419,-2.252370982480101,-0.14245200258873897,1.3730466427573484,-1.0999555737609976,2.2130020806109982,-0.36322280681408076,-0.6552684910673757,-2.570431337839569,0.20589585799359797,0.5483299548406987,-0.5865751678702165,0.5126142778596499,-0.5949219880026583,0.5045683517840528,-0.41328791310091023,-0.8824017858473926,0.7751552575241101
1,1,1,0,0,0,0,0,3.0,1.0,27,0,0,0.0,1,1.0,1.0,0, ,0.5348233787219561,0.8887212292791533,-0.460211897608436,0.430260551652325,0.591466793856896,-0.6868672809474187,-0.13081846834219982,-1.7189358646525459,-0.964120046831903,-0.700304084994492,-0.04710661826088437,0.37137064621761273,-1.9960579125462183,0.37820528994918623,0.4283499663525574,0.1889915919782652,-0.36522008883704465,-0.6279727207249726,-0.37878061222969944,-0.30525496605345587,0.22148790736502547,0.39570737862457117,0.8066328150551791,0.1121583408579075,-0.19260624750486818,-0.669433416111306,-0.12743447435059352,0.09791737469571499,0.7327838616622883,-0.5731287757787088,0.11392000037934243,0.03986622379913266,0.1354368811101137,0.041434043288366716,-0.21031489979387039,-0.47224616661454394,-0.18774641653899812,-0.7942889416791288,0.1837927931204225,0.4011217974557656,-0.4232632340045668,0.8228837096359625,-0.37036956750333566,0.4109951351000789,-0.41232842832583366,0.4551499715030548,-0.6226330963113685,1.07163386567845,0.06591109654289626,0.3235412767244703,-0.6280932760824466,1.1905358683150207,-0.8646273832521165,-0.2805223485814904,-0.12681464750477017,-0.676516116050715,-1.2250901201924924,-0.09326859187720922,1.059913462942491,-0.8693992295998431,0.8540910337909563,-0.5535524065205989,0.5574503594848682,-0.1829354888281419,0.6553414681984577,0.04995088916309344,2.08646598980496,-0.04758816295777381,-1.1386256676334943,-0.21118670217446206,0.16989625701258082,-0.9124788984512894,0.05964361592257427,0.9331963087968775,-0.014640471221961585,-0.13429748627337781,0.23144335112357067,0.6105258805649728,0.2743924474168688,-0.013525054263785327,0.8863534519737836,0.09341973010499974,0.47131108207187417,-0.37472118654044434,-0.1159618656667503,0.6411052590517665,-0.15451229766113966,-0.8180738076369467,-0.03986861678285571,0.8737883357911674,-0.3951312592048669,0.3363079367201343,0.4849834464550354,0.15782024769015107,-0.03652731930196751,0.038106906331363245,0.9388490978386211,0.03561632288342696,-0.9707151694014361,0.2979137182616493
5,3,1,4,1,0,2,1,38.0,2.0,16,1,0,0.0,2,10.0,8.0,0, ,-0.6499113114196158,2.5522122891602432,0.925613169884905,-0.5297072688184404,1.4449357378236856,0.30507180310796905,1.7922887358857869,-0.9415591269765944,-1.7142678579320456,-1.1720862119965887,1.2677795832759917,3.3999594476643877,-0.9274266869607102,0.7663292651728894,1.8153962843201725,1.2393881025428553,-0.2779327036172434,-0.24585822277916744,0.9267933087637874,1.3234709247710694,-0.9739939858622035,0.9528086560961516,0.7617034539103863,0.2927091117011319,0.15218708123210908,1.032287429221131,-0.7972099605274316,0.20684799290957204,-1.0621662638638398,-0.8110003737421944,-0.9882184751295475,-0.3224027804257415,0.2674274363425609,0.5691476679398513,-0.2638262833000785,-0.46277212670205065,-1.091044559684211,-1.4454218376613777,0.6252273893016224,1.0520673727632062,-0.5564906090543659,0.16992945789413771,0.14028980052481282,0.15902913371154082,-0.04311138762051725,0.10399267886518095,1.7809515262726126,1.2764249764678242,2.257311480877726,-0.8854442374086777,0.7951639614612516,-0.10625611606543192,-2.703062576930034,-1.127501949568475,-0.14721102745798467,-0.06992440825078307,-1.338640009302525,-0.8727292683565762,1.5403792758488017,-0.793609604482867,-0.23788044182486,-0.6327645887914768,0.055786301748774615,0.14513982166445455,1.2015139963800252,-2.020771741969863,1.0997766728886471,0.5023356583906708,-0.5798017331669283,-1.209293251711982,-1.2419397744557823,0.20150809256865637,0.4400864215724793,-0.740299881470641,-0.6603352158943248,-0.46357186812916135,-0.21810159296613665,0.8011752131559864,-1.4212562536736242,1.4925060483709511,1.3450678818586992,-0.64997052816848,0.3763191153268358,-2.5641088944158383,-0.19792676079994445,1.5848552081914942,-0.8120231022798753,2.2561414781454463,-0.4925508209332975,-0.05635672962227372,-2.5605016475688496,0.42673554168985217,0.9588679455356064,-0.8238632650649939,0.7779264568532759,-0.43377085587867453,-0.5049134549297678,-0.43089210185858823,-0.6645410491795424,0.3249474137883569
