wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
18,5,0,11,33,125,2,9,15,0.858823529,160,1.0,1,0.729166667,0.287037037,1,1,7.6111111110000005,2,0.7778,0,-1.7444437727765372,1.2479434070714412,0.09128113932978325,-1.1521478964064074,1.2018311985919066,1.3784547565825989,1.0852513777801864,-0.33038528765056646,0.07994577645828667,-0.6602604179626319,0.19153683779573383,1.3777301100508772,-0.5065256161665217,0.7911029818291766,0.7385068103118566,-0.4559465633140913,-0.462494969318224,0.003831761932837972,-0.37387033086611005,0.49424037430151774,0.22922854072167656,-1.767015184135803,1.2863094992492652,0.13908967008707937,-1.118233938791468,-0.44461291280556986,0.5739388113914395,0.0765274000890336,-0.7239932723915194,0.43205483037270354,0.05231527196388104,0.8457250716825294,0.15774080727891815,0.2780509736892859,-0.49463537748390624,-1.5236615621895029,-0.7745359787239426,0.09949906928344855,0.9577329117243396,-0.516532851712242,1.4979782826466996,-0.19878448511334657,-0.3659742754231875,0.7375554384194072,-0.050244508780764,0.6368156165294889,-0.8413228896045399,-0.9698918598883803,-1.500709719472637,-0.9825803355768045,1.4002477693622144,1.049578167505381,-0.0637585282432113,-0.06890661394595364,-0.12316343357667055,0.7654692539184889,-0.2694407824982739,-0.14076718174315483,2.601811271619921,-2.0804555072191353,-0.4064022812538217,1.8641790281659978,-2.335730873377746,1.1132534101658285,2.162101279110339,1.2386857869337609,0.2120566041085101,1.0903248783100112,-0.1447874745631837,0.9062958890756806,0.13230128597928387,1.4919496921270772,-0.2336605049348789,-0.14065975914059553,0.24462313759253587,-0.40121300712735475,-0.2767959066661946,-1.399385680357164,-1.137872475272923,0.08303928684502326,-0.37271814024532346,-0.05958769894293238,-0.8597015238582283,-0.08229346890384347,0.9087211350077168,-0.08684198967672033,0.44870382662626374,-0.42892296705182137,0.7701990258732944,0.9542067772986974,-0.5245395400513276,-0.46043818810112297,0.9329779725145853,0.20651449341153105,-0.6561055314870762,-0.33751290258913064,1.2453265460004592,-0.6608003320344209,-0.6806809265714121,-0.023497207284461506
11,0,0,14,22,29,0,14,11,0.82,105,1.0,2,0.0,0.340909091,0,0,8.090909091,1,0.9091,0,-1.5890292532489956,0.9923808141133251,-0.018672656577891085,-0.922427611511454,1.0015171747477567,1.2290831989323434,1.117722050256996,-0.34797884216140745,0.1592743420067636,-0.6250545166273864,0.18974266497831543,1.1735264948562438,-0.4619593146672848,0.47851331439338546,0.8424002032097332,-0.39340866113979067,-0.09085518992581422,0.16244537053098093,-0.26526209284550445,0.43670023706783256,0.14794800446986983,-1.7079265121986378,1.2457243130988762,0.1328256163043232,-1.0763957667332742,-0.4696642434581858,0.45664232005623895,0.0542596199294392,-0.7594805490467754,0.4661002667894735,0.2732144436719721,0.7812758349386333,-0.09862452368122629,0.37735689027285324,-0.5800617348020989,-1.177186413772081,-0.7272203095857269,0.034087611932126394,0.7957055991061796,-0.41194936871001936,1.4202013224635626,-0.19725252081019182,-0.2908372413132378,0.7466593685344262,0.12764286923055082,0.630776509937553,-0.8136817319092207,-0.7820711462440662,-1.1780413054809802,-0.703891524972087,1.2284077285046018,1.018422150412421,0.0020935563948350374,-0.005144680242074562,-0.05779230815145861,0.7827345423287635,-0.24479152035763974,-0.1421797830709641,2.1389710849121166,-1.8877904597445632,-0.3719972645673016,1.6039677595620858,-2.1289384951662442,0.9010841263612358,1.8672867521201526,0.9741283979551453,0.19151415877363265,1.124755480582859,-0.1603557240654067,0.7421526600127646,0.10949520432828737,1.1470459135248594,0.12239111229630925,-0.29085112433359683,0.23066244641819073,-0.34764078532675935,-0.2934672924280256,-1.3303977679869856,-1.0765465998216837,0.023067817001064916,-0.36271736089782286,0.00024037718437240588,-0.7228099635189246,-0.11108421199549416,1.1016691274638652,-0.11862869607059132,0.4339183597460633,-0.5983303003174324,0.7578169348450017,0.8194737224039811,-0.4508041718994029,-0.41487682422392863,0.8387744103451896,0.14549505687623876,-0.7638070200092493,-0.2214958990443474,1.2017654139392324,-0.6236332296769591,-0.6628449762007885,0.18026389965708428
1,1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0,-0.4131392435255376,-0.7407707942815404,0.013601234477768042,0.39784730795360695,-1.0343446473512203,0.9509069809966011,0.5573984110491791,0.7699576622296853,-0.5147903105017779,0.36194815235674094,0.5919935463392687,1.9187363148389565,0.3143352586841707,0.34948832405500074,0.8344613063225061,-0.2387657418995249,1.8735854057646226,0.8045196334563552,-0.5190176050905664,1.0825725238862212,-0.06228398154037172,-0.5401412641440174,0.7772960074791148,0.8144662289199242,-1.099982898837831,-0.08544973225761963,-0.2979347751190124,0.6401887454411276,0.193592871780154,-1.1455194104928523,1.3340308566661303,-1.7560039724691896,0.001170547287476444,1.3817250772713623,-0.21440091633623273,2.432696673686092,1.1919029913922965,-1.174228106763325,0.26301822665497004,0.42612557655724415,1.2782402124958767,-0.5901935601816439,-1.8717278095562928,1.2876179965817278,1.3595678021541584,0.7372511717374801,0.993493620379241,0.639133419202156,1.3471804603180326,-0.3066573743255908,0.9160328137091299,0.7268439975923342,0.2766917119102646,0.3739750498769519,-0.283491794910387,-0.19646533789696335,0.01246205982416401,-0.135317771438364,-0.9567514471013608,0.16814547254511253,-1.6034576488852386,-1.0445999275873996,-0.9599957366453536,-0.6832703043470235,0.1856705892181862,-2.149911618356332,0.2530056390298518,0.040841531123437545,1.406218398762553,-0.5676809366628948,-0.021779497232518763,-1.3130581986905294,1.976184152952778,-0.3138186711399031,1.1806503061572278,0.43929363228161716,-0.3951722921393814,-1.181870494997837,-0.06284284789446566,1.298658404463403,0.5257772676687582,-0.2079684669945643,-0.3159441680645243,-0.42793485910856516,1.7197912998616913,0.4754028128303856,-0.27753319311595076,-0.27421815670186617,-1.5652605876994217,-0.5724193615873372,0.056569064060097624,1.152962227816165,1.8369748988586585,-0.3271569827838646,-0.36175268616690265,0.5095040548554852,0.5767765346926208,0.10141476614402205,-0.9558533647037067,1.182617606574357
11,1,0,8,30,43,4,4,11,1.0142857140000001,163,0.14285714300000002,0,0.0,0.4,0,0,13.18181818,4,1.2727,0,-1.4461616169217058,0.7367623822662598,0.01136396065675287,-1.1711084789820305,0.8839443280843174,1.914881534645179,1.1297538465697976,-0.44164127431759775,-0.1213992480442677,-0.6864803906681726,0.36014063523200135,2.0195685907907124,-0.3408287478648323,0.9911355587879819,0.787285207000221,-0.46667037929910027,0.050792941812945115,-0.02403690498695203,-0.3502045425163179,0.6028159137938172,-0.10685181234403429,-1.3805952484333222,1.125317016398395,0.4377362177817958,-0.8355057879616368,-0.3021882494226355,0.8854730731492834,0.25081361604782454,-0.5082130300180219,0.2186231620435652,0.42695071965858317,0.24040835344612024,-0.19903008776477812,0.7390059672183663,-0.5128383031014749,-0.8931735706652475,-0.5084652703090592,-0.10884725407954263,1.2186663212926048,-0.47061623704846567,1.2994536298988206,-0.1617439869367913,-0.8617956557813697,0.6364468470464514,0.46667369768229905,0.9168745214360671,-0.6531728468743574,-1.1128735837464414,-1.010318460138575,-0.4214651738574257,1.4245219036849852,0.9971838322261739,-0.24078349564415935,0.08894764241327952,-0.08294827899726938,0.7261375761056341,-0.07777475152959791,-0.48127382688556936,1.755904221948748,-1.7518249605759,-0.7612963400226157,1.491564006772295,-2.214036630823023,0.45856961635681615,1.7334414628613537,1.2544950557678765,0.34966069456525933,0.940496477766107,0.19678154775392892,0.7776479813498959,0.13581335357040172,1.2184000889088817,0.48224955181766505,-0.5506646188215301,0.04322059036487904,-0.23816940183975846,-0.06850484085768901,-1.221631727172999,-1.421549203777062,0.5979536291745058,0.12857439183363117,0.08469631825407123,-0.42191417533700426,0.011099826823947459,1.3684044504236323,-0.3296051863931509,0.8864329113858679,-0.29984389334531325,0.1974865442512662,0.6239529325361793,0.07795712015420318,0.10176838941145527,0.5935885321117893,0.18713487893461137,-0.6892808522116466,-0.39618851223153123,0.8403460936077352,-0.5326266063810019,-0.3513488278416763,-0.3104052019451458
3,1,0,2,41,3,0,2,1,2.0,228,0.0,0,0.0,0.333333333,0,0,75.0,1,0.6667,0,-1.7241166436793478,0.9646672767449186,0.28661491815395573,-1.3893711732198024,1.2389167601943327,1.7823810726724085,1.0662040047099943,-0.48925346368188555,-0.1385298073089528,-0.646936651315079,0.3394244133533789,1.7469714010986468,-0.6469407097678119,1.1912622162071516,0.6866599762367954,-0.20795913347480754,-0.6204200903828628,-0.3002145460099636,-0.2650319993192139,0.4421839118844088,0.08014542763023061,-1.9604946172199824,1.406822026629067,0.5616604875490008,-0.6636891972785169,-0.18894049458181383,1.0383790805407211,0.23325395504703886,-0.6714918288685595,0.4450261306199715,-0.12129797400618245,0.9436064186931017,0.3250996261252821,0.25330251399257353,-0.47476988877604137,-1.9393941462981785,-0.7592064167415934,0.1887451186332975,1.3637064124496616,-0.7107660504985562,1.2526727005513003,0.07399589343882249,-0.8121482013733327,0.5304520823395363,0.12241129344714835,0.9338731606718412,-0.7190906064791129,-1.1962001040798738,-1.785049686841061,-1.170004287302589,1.6492638966584674,1.3119016177965193,-0.26347362984259176,-0.015186364220436118,-0.05192358719796489,0.680930711838695,-0.08744254504570814,-0.3956508696182504,2.6783665901909393,-2.1317957115231354,-0.4955801311511886,1.8644060335338066,-2.5440880918353415,1.1559320655761132,2.4759297286569133,1.6360061271146908,0.32513586081548274,0.8836671076670453,0.08947609115967371,1.3747872595072153,0.26829473414319077,1.6829776825219331,-0.38792204963654636,-0.2169746144826766,0.00814738073986981,-0.3327528948205828,0.20070962361645672,-1.272226241920229,-1.3611137165682223,0.30372488416830135,0.11465517777330876,-0.05798534375287217,-0.9407286448954045,0.042877069306755417,1.004924609129163,-0.3575296967291718,0.574185581601095,-0.32328665685622116,0.5652389584569433,1.018371450148819,-0.3500185159557775,-0.2614829961405981,0.8101251748872401,0.16264431948743552,-0.44597973399044133,-0.1629171793650099,1.0404122844396173,-0.787486813313217,-0.6205521181868993,-0.38680987930371175
9,1,0,5,20,12,3,2,7,0.625,100,1.0,0,0.0,0.4375,0,0,9.777777777999999,4,1.2222,0,-1.5476588212356865,0.7348583762562486,0.05877873464990522,-0.6397352244061858,0.5788143297770911,1.3744325152126413,1.1791447210276396,-0.036711057861713636,-0.011384072305354027,-0.30529373371686186,0.3017081064072312,1.6081681764831215,-0.645666800033756,1.0402260231996638,0.8196101713923831,-0.6649296203536863,0.4534963509509011,0.12091975423968632,-0.4643225737044531,0.814810742118539,0.25724261375219304,-1.2049474753582181,1.1027151050421091,0.5533226258589496,-1.1876641239171382,-0.47344804459060424,0.21389862058723144,0.18071216755198766,-0.24070676181020179,-0.07237037796219138,0.6144801777836317,0.2200810287662619,0.4354329440569822,0.5779078475102959,-0.26851009019907673,-0.5344609478260819,-0.43486795186657495,0.08262200933651812,0.8700709334004558,-0.1152013350133698,1.296345722661862,-0.5525209052824961,-0.908852103618041,0.6985030914710161,0.37839235913482516,0.5782397789117107,-0.41243822018539394,-0.5013104691599942,-0.7123902018529347,-0.5928241467346143,1.3935948459475531,1.0232229327759301,0.2545613335058412,-0.018674886871487696,-0.26815954718851504,0.6467983873313877,-0.3815984857504779,-0.36915331639548793,1.743909615607999,-1.596604057666399,-0.6408857073513141,1.0968036838964819,-1.9568062893246878,0.7118802065897494,1.704578361107485,0.4103728384571071,0.3704908681165667,1.061632864925248,0.6202914783535861,0.3605767367353231,0.23493372857131078,0.712767466844387,0.2861251671697258,0.013181796561493667,0.3902155932400319,-0.008508396032285667,-0.11637148555228995,-1.103660783548804,-0.9663182563721229,0.30880408882863725,0.10888647379137838,-0.06252904078630857,-0.4705754749747412,-0.07973226256989623,1.0041225910739713,0.17248268730648558,0.08699746037145624,-0.3297058792849983,-0.02800035538186796,0.7122926287653087,-0.2891179484312231,-0.06856283447762698,1.5853467457391706,0.027110847075476868,-0.5101707115552033,-0.17086769194767393,0.9389536513442318,-0.7122707471128992,-0.8807395080541498,0.26369785171113036
7,1,0,7,16,21,1,6,7,2.0,78,0.0,0,0.0,0.46428571399999996,0,0,10.14285714,2,1.0,0,-1.5175483080869563,0.8392115267979132,0.19866132816702206,-0.8570968338258671,0.8826762995118387,1.4903760779185622,1.099851284877228,-0.291790892444516,-0.18101913136388448,-0.46179106744833115,0.26297585208849694,1.721420076049942,-0.5293872837289331,0.8585834581575327,0.7689356544285559,-0.3229618336697921,-0.032145110546066946,0.1718952273238854,-0.49092572846459986,0.7376706362955163,0.10808686016050693,-1.6434227160447252,1.1118923421102325,0.4993482839952657,-0.9580274106563909,-0.444832739013219,0.5978193467078765,0.35278216690527253,-0.48469528413299884,0.14360443857349808,0.30088453438491536,0.36758629853295155,0.17424793257436197,0.43993061173603903,-0.35360827013592383,-1.0573512121295106,-0.4359477163691018,-0.1392294251002107,0.9190788801288274,-0.41543706442387657,1.4799999897734173,-0.35850069718600097,-0.7384200857621931,0.7146116468885217,0.3956204062824592,0.721737459075564,-0.4257866223994529,-0.7139508968432254,-1.0942051207333456,-0.9169842904971115,1.2420721148008795,1.2414447517821907,-0.04448781691618827,-0.041289213468239556,-0.14805721254615123,0.7444350116936738,-0.3788228845469276,-0.18095094705673484,2.0331463017427343,-1.7965365004276896,-0.7542120921803666,1.2445728473970696,-2.3091011123535226,0.8215496940287392,1.9734020214844874,0.7287640844408875,0.3766560329987771,0.9118670361480082,0.17183378830541782,0.7872239536546641,0.14080969145326647,0.9948676711629856,0.1124497554842922,-0.16541421301606052,0.35674060543862796,-0.2760351835768507,-0.10985445527247752,-1.3603449020384268,-1.1597085594784557,0.3678770350315433,-0.09349866801181203,0.05418312332321063,-0.7297975074116787,0.08708105146211542,1.0369556299250187,-0.047123854965668184,0.511880528272937,-0.45534796446603915,0.3678870201693817,0.7880722725391743,-0.30134844411330036,-0.03455351987719977,1.1499538426517524,0.059565421315374276,-0.6368255329625955,-0.4245412992061515,1.1994253240790282,-0.6272349455200082,-0.7568031788357166,0.2742210513298465
5,2,0,3,8,2,3,1,5,0.666666667,36,1.0,1,0.428571429,0.4,0,0,5.6,1,0.8,0,-1.1140476258911143,0.3062988362240131,0.15437010882368818,-0.2848970432675325,-0.21895859491152847,0.8760323065570177,0.8322600264175022,0.6254916636298049,-0.43927201309461267,-0.1501998436844577,0.18551564450798957,1.6342736367538493,-0.12109533729733193,0.530859952924499,0.9362635178162189,-0.926170744342137,0.9385075959353842,0.3180695560271441,-0.7689796261419694,1.077692440167236,0.3177129759682042,-0.4863741102631597,0.9883876971705291,0.1834047295109569,-1.6712199276223567,-0.8179230790226136,-0.3992174036499507,0.41235559796571836,-0.10779765872651294,-0.6499850952881053,1.0271245955611779,-0.9923419341611058,0.11071961582420255,1.2266598758501184,-0.443855649429852,1.0368679037514903,0.5150229386062367,-0.45450219537600506,0.6383036955623776,0.2520683825630012,1.5294462105246551,-1.0082087193530016,-1.3866070243008917,1.1410274088470536,1.144519503999492,0.32134594030877933,0.2679407065391228,0.061934582935098646,0.446907367151553,-0.031238536561956035,1.1324039920056135,0.659561312104106,0.30114582716777233,-0.10615467269292138,-0.11438206906704015,0.11152294782895,-0.6862214289949538,0.0698322830548434,0.5004235890569454,-0.9623410620052141,-1.378153765063984,0.5708273841420078,-1.861147625363888,-0.2551196776203037,0.9934678292937774,-0.853779703762395,0.5849038233876178,0.7436125362967946,0.8380975558840024,-0.27553276395149173,-0.15292197908316765,-0.40193884270966873,1.115684867626266,-0.2154799071542757,0.8628481573396968,-0.11620004285549727,-0.46742230633616594,-1.2983046537408867,-0.1793358657416493,0.7673901375723793,-0.18996896172866296,-0.13484429585023935,-0.5525222508366895,-0.2358788268731891,1.27697129750786,0.1672031385018906,0.18934902592259106,-0.28767410392220105,-0.8715981858912808,0.3357196311161183,-0.2237340479507441,0.6070968456299115,1.3580929548995433,-0.16947674192996673,-0.5458381236314869,-0.16885423439080036,1.186198799959939,-0.3622543523972116,-0.6113281495946659,1.2823526271646286
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0,-0.5182434724332889,-0.8665116746945623,-0.07737457787859055,0.510484059228184,-0.48486413181009597,0.9336939227081814,0.5593666260438664,0.14896784115450853,-0.10844694952952479,0.485883103412637,0.3133494246188706,1.1414801485556811,0.08174286198712284,-0.08354545156780137,0.6209546281141973,0.4229548042059873,1.4484887447252055,1.1819736210818286,-0.20598184028878427,0.6259817831993516,0.02574219338122767,-1.3572257096233786,0.6509503015668873,0.899670317344488,-0.24857969153798914,0.380525705903622,-0.15755344583941533,0.4730737982674862,-0.3178531167996726,-0.462450270953487,0.9425555587621233,-0.5632345397891952,-0.4038632926099693,0.6488566850706304,-0.4863076010025657,1.2712553809158884,0.6413810347528985,-1.3837743318897633,0.011615170438152057,0.12016835764568216,1.091207316358791,-0.33754302076913545,-1.1646112226100025,1.179639514893094,0.9784241767136005,0.8253399700773641,0.4939348206029384,0.4956814982819917,0.8335275500365638,-0.9258114462882019,0.5571926965202672,1.0632341253844955,0.44154751345369453,0.4422190622500956,-0.23561203410568538,0.27955657549944174,0.3206238584717908,-0.030385970873001312,-0.23782308951655132,-0.1088423372116892,-0.9587986076566072,-0.8144966858084323,-0.6032500238916182,0.14042912136161545,0.42777146346169337,-1.6725089537923483,-0.03717031887738583,0.18899548299589786,0.9415281652673757,-0.355665392130048,0.134841848282142,-0.5782301471670553,1.3586903920853897,-0.44094816800979125,1.0865148275851841,0.1443543092692836,-0.5271418050341863,-1.2394220636908224,-0.45912479072829304,0.46463712471276797,0.3301182628410999,-0.05384143329916906,-0.4689433021523347,-0.5391382486704505,1.4438814038813215,0.5808357484385775,-0.4388940588603861,-0.5151508540579359,-0.6330647966872823,-0.5034685723733502,-0.375024060573289,0.49208394627751834,1.6642129971926956,-0.05282902477692943,-0.49603808385144454,0.7139239790841949,0.37843208495382824,0.100162182547399,-1.0578656848170422,1.0958191008789067
5,4,0,11,38,0,1,11,4,0.25,303,1.0,1,0.870967742,0.36,1,1,59.0,1,0.8,0,-2.0758979943610547,1.292635701137734,0.2351565480176157,-1.0025727340274242,1.3300428667715218,1.772643598400093,1.4951690989299569,-0.1842990016662939,-0.26664584598763796,-0.26069289513113353,0.044970204905228975,1.2574730294249838,-1.1394419644976888,1.4271046482386323,0.40028207250729264,-0.48028902146841757,-0.11732570724685622,-0.1434340972087329,-0.8304876033097548,0.7234621217936161,0.4499608567754964,-1.8248636116483146,1.0871621406155143,0.8335896452970186,-1.0566219854978338,-0.5292401004463138,0.4127122230534117,0.015381455642366194,-0.3573660954488108,0.16921859662376326,0.08491401363107658,1.227030608382969,0.938230296612053,0.11213952823747929,-0.04063217662270693,-2.2482263211389912,-1.1033719948732992,-0.11453685805167335,0.7776277574876729,-0.47224576174139465,1.1753962784284093,-0.575783274499415,-0.634243501657015,0.5455162286569598,0.01976473424495415,0.6830407392091936,-0.6313205260098855,-0.8405827040448054,-1.5157018111671001,-1.2392407632407174,1.7170281974914317,1.7345828982434406,0.13510370743555866,-0.20162936567028078,-0.33629894373725333,1.1157293241732469,-0.8009485425827398,-0.441055485191702,3.227928088633245,-2.2295704410699813,-0.45320543012099035,1.9867212853574967,-2.210393363245049,1.981726871219312,2.550613760888276,1.1088107390400983,0.5885518664539818,1.3346102297458735,0.2513649492825442,0.9695722300853337,0.6266321153736718,1.6025256683902618,-1.0775465480100317,0.23692055609462015,0.4321673669175469,-0.1600148487257789,-0.4997108447968943,-1.136991286195403,-1.6434107595478415,-0.18455518457705428,0.1977845741355162,0.16811348859749775,-0.9382695138902523,0.37681172224899173,0.4419439723157139,0.28717538613787663,-0.145296620195272,-0.37481520996032613,0.4232590638417938,1.4370130935583154,-0.8162577941087424,-0.5335889513214397,1.6775786159043486,0.3690173073472087,-0.3483106546184968,-0.7297562572657592,0.8790138372050336,-0.7697297550723994,-1.1280269978590451,0.15868619897936231
4,3,0,9,12,6,1,8,4,1.0,44,1.0,1,0.9714285709999999,0.541666667,0,0,9.75,1,0.25,1,-1.360465695446891,0.7261199657452388,-0.03662077540158111,-1.0909553344577685,0.87367699395966,1.3451137541643767,1.1024325451753025,-0.42573911763116334,0.19834358915312839,-0.44227103462144624,0.4848380383864173,1.5761414722034146,-0.1686735171139308,0.47277498035623616,0.8858518657495557,-0.28030483504066456,0.15435811144125394,0.5111101089211544,-0.08057634507645837,0.5489105989966502,0.03278322246494994,-1.6292168627154306,1.3162806566597427,0.4008997788630533,-0.8168329736881187,-0.20756479266984149,0.592953626556505,0.26616806579118746,-0.6954892828547761,0.1911361770555767,0.39832708283689133,0.1785190017698309,-0.3362847356373944,0.6048704843174266,-0.3206274350043089,-0.5081358950371881,-0.4875186566102765,-0.08260228477139288,0.8607980395205308,-0.41555571317730094,1.3506110556139943,-0.17061316782090374,-0.5783317731318561,0.7264674254094816,0.303883759861906,0.6092253333019294,-0.6929368784277411,-0.810521090583481,-0.9539496711047917,-0.5649220046678124,1.1891038506309113,0.7930303253536712,-0.09949643106230699,0.13033086021371781,-0.1123146595012689,0.6200978446935362,0.08288531658904935,-0.2725453886458923,1.4320754608886155,-1.5233573118976966,-0.516425351412954,1.0418205021262026,-1.958138279004006,0.5081456575976692,1.5328846060638897,0.6551355842249701,0.010308155703514614,0.9421707802935388,0.07028121255525858,0.5121905072541758,0.07967988702714575,0.9297534846022835,0.7077946392219059,-0.4750394787557661,0.23412152216820406,-0.22229534836772566,-0.011694857336679017,-1.3673041596673832,-1.052721625995512,0.26121908870881416,-0.19033740196928978,-0.14389760593751028,-0.6108209335737066,-0.15470273014201444,1.4604823641031208,-0.25311485852390575,0.7559764655805014,-0.38730468912412036,0.30825946360041045,0.2542815821189089,-0.10721436007055735,-0.0879659561313117,0.9381717784183189,0.1467886839445327,-0.8468775619535207,0.02611680913714782,1.0627771599676734,-0.6795154236563479,-0.6867891703830239,-0.11080349937126587
5,3,0,8,19,0,1,7,4,0.625,61,1.0,1,0.916666667,0.5,0,0,10.8,1,0.4,2,-1.9330587120268223,1.2257523532638877,-0.17237236237087766,-0.8379649219474968,0.9729170090372219,1.069778109279088,1.4070628393074243,-0.33963529478480614,0.05030644173915436,-0.6873350344292639,0.12554344255456676,1.0172117035111847,-0.7189755473168985,0.6339831999256912,0.6918616915138085,-0.5578646449116776,0.3213019734541865,0.12768486756051886,-0.5457161051272477,0.6067340467069791,0.4025055732196484,-1.8855437074210453,1.2922167297257807,0.4845694610174891,-1.1092407656723782,-0.3096978659664077,0.28778173406310953,-0.16274629509833433,-0.729782491837862,0.20928829706907717,0.3230490385952697,0.9551921138445034,0.07917373459991314,0.7302167664712812,-0.2450672177760708,-1.186643937781724,-0.7812102617246677,-0.1296350304039384,0.6723511841777909,-0.4708397765380037,1.4780658574732808,-0.3364795027977668,-0.3111989212523949,0.7726109752730755,0.1847320557267319,0.4839695787013176,-0.7847153013668511,-0.7829862925976859,-0.9567541975344404,-0.4722424003802289,1.2382785730958825,1.1119310338422963,-0.05535042990462666,0.17786280862773698,-0.2563473228312232,1.0687843937924264,-0.5894468070032477,-0.2292898318306943,1.9176509080728052,-1.8488517498479036,-0.5148252347862453,1.52457844759253,-2.028381315572495,1.0946206959394742,1.846085607208771,0.8314191403940816,0.40654820796406915,1.2439535049810448,-0.23887427483812498,0.7173411056834236,0.35500231833865925,0.8879424599849615,0.1524846242068221,-0.4610426655496647,0.7174562208573714,-0.40596660078433444,-0.6557470928344236,-1.401679016963147,-1.1771118675862204,-0.27887690809697924,-0.16594014547489347,0.19505485646356932,-0.8388299408422102,0.10687457969776838,1.0734583738472545,-0.041782918079686454,0.26515555796521156,-0.6931718333287878,0.2770864770343345,0.7521619261182959,-0.7487667266180993,-0.364867307280297,0.9682291388366114,0.123895975576287,-0.6977672955312557,-0.25979643357891513,1.1131679369681073,-0.7026277137964365,-0.8316702454675006,0.28689068961654696
2,1,0,30,2,1,28,2,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0,-0.5639379045426992,-0.48153902402456006,-0.12649565025676696,-0.2191934454988452,-0.6460708824198789,1.400615724964484,0.8070416248974718,0.34250923960237456,-0.4593040557631615,0.04740796952521325,0.6652909377022349,2.1924479262382595,0.39722564947243955,0.23439435900137243,1.018400645235889,-0.3440159551054907,1.8546885283343413,0.6358810761642198,-0.3875545507473629,1.1411650432187685,-0.1838343073213373,-0.6036818060112448,1.0976701383743899,0.7780168614292026,-0.9839773463366109,-0.32640046826446945,0.23283269242667276,0.7070785078865152,-0.06597263818167777,-0.7574501148918243,1.3715204817268374,-1.70981434934556,-0.6144420550481039,1.4942857412125674,-0.33355106194334616,2.1754460914234053,0.9760703596905689,-0.914813177316286,0.8039264993631118,0.3035017211122879,1.202085901474026,-0.48804527948636356,-1.716232919697917,1.039548972782935,1.415834040047207,0.9439424467980311,0.595930145367042,0.126131172473025,1.0355320122647083,0.16453798593862812,1.0357666964076067,0.7091709016689277,-0.030299305437653457,0.36350365438369,-0.10913633469239338,0.09664983137819072,0.02277161764843877,-0.10017820572608137,-0.854081586694024,-0.19424844957808013,-1.7412695713616315,-0.3482435601519331,-1.436754973019443,-0.9899660447599052,0.3119048196837009,-1.3988524597308407,0.31654250360651365,0.4215271675468272,1.0215952392741805,-0.4813021929255349,-0.14647546370639333,-0.9450755090720611,2.353195855444077,-0.6405258391671698,0.6415729904361653,0.3155014755443827,-0.07754602607533229,-1.3469587453160314,-0.28920315646509703,1.4170365792144113,0.38824634762701166,-0.04525486392546512,-0.30650439429202025,-0.44705113173941463,1.9723298552522843,-0.01625250944180087,0.5028672812437291,-0.4501670299529342,-1.360736214968052,-0.460168956629982,0.391942477191291,1.0976437541458415,1.04928813321102,-0.25161650557718557,-0.6833599503359659,0.23507786260735858,0.844857691597539,-0.028251356070971376,-0.6980457476391975,0.8983953698854527
